category,lat,lng,region,cluster_1
CT2,35.77767944,129.2998321,경상북도,902
CT2,35.21891781,126.593246,전라남도,353
CT2,36.01583144,126.9946702,전라북도,907
CT2,36.36397527,127.249233,충청남도,388
CT2,36.15661227,128.2384307,경상북도,274
CT2,36.84072838,127.0428709,충청남도,586
CT2,37.3283039,127.475584,경기도,776
CT2,37.43456463,127.1815128,경기도,130
CT2,35.23775399,128.5856169,경상남도,897
CT2,35.82583289,128.6408588,대구광역시,64
CT2,36.68625003,128.1077785,경상북도,446
CT2,35.14724429,126.7988125,광주광역시,628
CT2,37.75270707,128.9070629,강원도,651
CT2,37.6333165,128.3708422,강원도,81
CT2,35.82014191,127.1544788,전라북도,231
CT2,34.72937881,128.6203886,경상남도,445
CT2,37.30409938,126.9995004,경기도,237
CT2,37.66827103,127.0786952,서울특별시,370
CT2,37.51032849,127.2055452,경기도,375
CT2,37.15889932,128.3072496,강원도,933
CT2,35.83404291,128.5757016,대구광역시,216
CT2,35.5695914,128.7068489,경상남도,812
CT2,36.81446956,126.571796,충청남도,601
CT2,37.76041987,127.3592831,경기도,87
CT2,37.4576789,126.942641,서울특별시,614
CT2,37.19138637,126.9476219,경기도,514
CT2,37.19455044,126.9809855,경기도,514
CT2,35.9433689,128.9064991,경상북도,419
CT2,37.40865997,127.0818241,경기도,730
CT2,36.57588022,128.7726845,경상북도,506
CT2,35.91789603,128.281321,경상북도,564
CT2,37.44996604,126.905537,서울특별시,612
CT2,37.74023171,128.8514803,강원도,755
CT2,35.00088772,126.7151073,전라남도,759
CT2,36.8982093,126.5083816,충청남도,601
CT2,37.03656893,128.2999993,충청북도,595
CT2,35.67096533,127.9492984,경상남도,298
CT2,37.39664296,127.1337652,경기도,494
CT2,35.84618978,128.6666161,대구광역시,129
CT2,35.23618368,128.3121794,경상남도,377
CT2,36.11246523,129.3003646,경상북도,52
CT2,37.59216089,127.1280334,경기도,491
CT2,37.44601318,127.1292532,경기도,418
CT2,36.81203187,128.6612513,경상북도,70
CT2,34.92578906,128.1605597,경상남도,29
CT2,36.35944847,129.3737529,경상북도,663
CT2,37.03421117,128.1561079,충청북도,697
CT2,37.46704511,127.1787325,경기도,130
CT2,34.97153006,126.5133747,전라남도,7
CT2,36.11144707,128.422407,경상북도,187
CT2,37.71118488,127.0425415,경기도,835
CT2,35.17422853,128.5558028,경상남도,455
CT2,37.8970386,127.9380204,강원도,242
CT2,37.83124844,127.7213,강원도,56
CT2,37.60905846,126.9940385,서울특별시,954
CT2,37.61298064,126.9985781,서울특별시,233
CT2,37.48320122,126.9321812,서울특별시,543
CT2,37.42996027,127.2470518,경기도,787
CT2,36.7647491,127.3131306,충청남도,744
CT2,36.75355714,127.2647388,충청남도,21
CT2,37.37852976,128.0115924,강원도,98
CT2,37.01868094,127.7629213,충청북도,562
CT2,35.916297,128.8237197,경상북도,302
CT2,35.56646954,128.8077227,경상남도,174
CT2,35.6110688,128.2135456,경상남도,845
CT2,36.53525164,127.4109755,충청북도,814
CT2,36.37803667,127.3117744,대전광역시,865
CT2,35.80778517,128.4905779,대구광역시,71
CT2,35.03501148,128.428891,경상남도,117
CT2,36.27377047,127.6656514,충청북도,226
CT2,36.21720101,127.5279707,충청남도,110
CT2,35.61364862,127.4790758,전라북도,283
CT2,33.3169808,126.5751379,제주특별자치도,214
CT2,33.40265327,126.2622924,제주특별자치도,536
CT2,35.11740277,128.3599652,경상남도,860
CT2,34.93936964,128.3510724,경상남도,124
CT2,35.46748408,129.2030324,울산광역시,818
CT2,35.17982434,128.0777901,경상남도,412
CT2,34.82160482,127.9913305,경상남도,184
CT2,35.26948008,127.7426016,경상남도,504
CT2,35.40090406,127.7225993,경상남도,9
CT2,34.72116617,126.5733008,전라남도,539
CT2,34.65558767,126.6341822,전라남도,791
CT2,35.79410312,127.8709889,경상남도,844
CT2,35.25278973,129.0523178,부산광역시,669
CT2,35.18436809,128.778168,경상남도,580
CT2,37.74032124,127.0291618,경기도,927
CT2,35.08062963,128.9777704,부산광역시,864
CT2,35.13998583,129.083966,부산광역시,215
CT2,37.60796639,127.077009,서울특별시,605
CT2,37.52541156,127.1070975,서울특별시,662
CT2,37.60093564,126.997494,서울특별시,954
CT2,37.48731208,127.2224537,경기도,130
CT2,37.54274214,127.7593413,경기도,112
CT2,37.71022428,126.9903558,경기도,974
CT2,37.3929946,126.9063851,경기도,175
CT2,35.81666383,128.527312,대구광역시,216
CT2,37.58201432,127.0907705,서울특별시,943
CT2,36.47271008,126.6692517,충청남도,304
CT2,37.44666531,127.1366222,경기도,418
CT2,37.14026014,127.6221461,경기도,44
CT2,37.65542954,127.0129405,서울특별시,77
CT2,37.29250729,127.6482693,경기도,462
CT2,36.12400537,127.4213272,충청남도,620
CT2,35.86457133,128.6428995,대구광역시,798
CT2,37.53851147,126.7249285,인천광역시,703
CT2,35.16672124,129.0824517,부산광역시,215
CT2,35.1665788,127.7337812,경상남도,706
CT2,35.53751392,128.9631087,경상남도,460
CT2,35.12991514,126.9230832,광주광역시,84
CT2,36.70428319,128.5019331,경상북도,484
CT2,35.7290788,128.2651623,경상북도,960
CT2,35.32203312,126.7878731,전라남도,260
CT2,35.64535517,126.8264934,전라북도,917
CT2,35.73176942,126.7280122,전라북도,390
CT2,35.34551841,129.0265892,경상남도,565
CT2,36.1394401,128.0970339,경상북도,938
CT2,36.88163701,128.5254999,경상북도,458
CT2,37.47188311,126.940566,서울특별시,614
CT2,35.54217974,128.6361254,경상남도,812
CT2,35.87448383,128.493764,대구광역시,634
CT1,35.82491088,129.1818436,경상북도,873
CT1,35.56011931,128.5647427,경상남도,898
CT1,35.77825572,128.3178445,경상북도,97
CT1,35.12568732,128.5516028,경상남도,59
CT1,35.44535398,128.6657068,경상남도,569
CT1,35.80375307,129.2930711,경상북도,902
CT1,35.51099201,128.6707244,경상남도,812
CT1,35.46543619,129.1792718,울산광역시,66
CT1,37.10621719,127.254057,경기도,823
CT1,37.19952923,127.8892158,강원도,55
CT1,35.06193779,128.2168617,경상남도,4
CT1,35.2644057,128.0956105,경상남도,794
CT1,35.88803888,128.6934459,대구광역시,171
CT1,37.52188999,127.1253045,서울특별시,733
CT1,37.49250711,128.2482592,강원도,382
CT1,35.10058169,126.7171309,전라남도,657
CT1,35.07402549,126.7171342,전라남도,664
CT1,35.0969666,126.76652,광주광역시,141
CT1,35.28663552,127.9741159,경상남도,563
CT1,34.48914458,127.1919788,전라남도,967
CT1,36.57882973,128.0738007,경상북도,854
CT1,34.68045868,127.3467702,전라남도,850
CT1,35.39556779,126.4494379,전라남도,464
CT1,34.8223365,127.1398392,전라남도,47
CT1,35.24469529,127.4341068,전라남도,766
CT1,35.20831387,126.6665457,전라남도,714
CT1,38.13276449,127.2693791,경기도,31
CT1,37.61684506,126.3979377,인천광역시,638
CT1,37.13712026,127.7362042,충청북도,802
CT1,37.09666434,127.1668542,경기도,576
CT1,36.84822241,127.683529,충청북도,14
CT1,36.87372947,127.528934,충청북도,399
CT1,34.47633183,126.8034776,전라남도,113
CT1,36.76315818,127.6567042,충청북도,131
CT1,34.48729092,126.6908957,전라남도,293
CT1,34.50583683,126.322741,전라남도,330
CT1,34.49100869,126.185693,전라남도,220
CT1,34.5878869,126.3836636,전라남도,825
CT1,34.56474137,126.5159063,전라남도,524
CT1,34.62434926,127.3975031,전라남도,268
CT1,34.65615204,127.2942105,전라남도,323
CT1,34.60559326,126.5130479,전라남도,524
CT1,36.56398311,127.4064376,충청북도,814
CT1,34.68598984,125.9295568,전라남도,666
CT1,36.45425347,126.6935687,충청남도,304
CT1,36.38140656,126.6085906,충청남도,894
CT1,36.24528707,127.1506222,충청남도,869
CT1,36.03395174,127.1296564,전라북도,736
CT1,36.07038739,127.1777704,전라북도,736
CT1,34.73528778,127.1840713,전라남도,839
CT1,34.75157224,126.7595101,전라남도,627
CT1,34.71856994,126.6897211,전라남도,791
CT1,34.81028254,127.7350883,전라남도,868
CT1,34.88742569,126.934471,전라남도,731
CT1,34.85075679,126.9296752,전라남도,731
CT1,34.8438388,126.7682112,전라남도,10
CT1,34.92503569,126.5593756,전라남도,712
CT1,34.92322246,126.8276689,전라남도,205
CT1,34.98750258,126.8123081,전라남도,367
CT1,35.03144054,126.1821643,전라남도,437
CT1,35.03232269,126.575653,전라남도,807
CT1,35.08310002,126.7755092,광주광역시,141
CT1,35.18207604,126.5249656,전라남도,797
CT1,35.17482494,126.7899878,광주광역시,628
CT1,35.264568,126.4819981,전라남도,183
CT1,35.27909978,126.8316729,전라남도,260
CT1,35.27167061,126.8370764,전라남도,260
CT1,35.33551112,128.3405418,경상남도,329
CT1,35.37195157,127.9922258,경상남도,219
CT1,35.35307608,126.8934156,전라남도,685
CT1,35.38716712,127.311033,전라북도,830
CT1,35.46561574,127.5665026,전라북도,721
CT1,35.52821467,126.8231077,전라북도,895
CT1,35.54657618,127.3524981,전라북도,640
CT1,35.50276793,127.67771,경상남도,115
CT1,35.50000506,129.1924732,울산광역시,818
CT1,35.55756156,126.8008855,전라북도,895
CT1,35.6192065,127.5203586,전라북도,283
CT1,35.6578459,128.4752492,대구광역시,278
CT1,35.71575356,127.3396779,전라북도,428
CT1,35.68779539,126.710044,전라북도,390
CT1,35.66790347,126.7109592,전라북도,390
CT1,35.81052464,129.1056557,경상북도,473
CT1,35.83034344,128.6765647,대구광역시,129
CT1,35.82343941,127.3376618,전라북도,351
CT1,35.85142538,126.9216783,전라북도,127
CT1,35.86644302,129.0763769,경상북도,24
CT1,35.94289027,129.0591719,경상북도,24
CT1,35.90299743,128.7726284,경상북도,910
CT1,35.91754834,128.0080324,경상북도,528
CT1,36.01113864,127.0604589,전라북도,729
CT1,36.00946136,127.1073246,전라북도,639
CT1,36.01068097,128.9562806,경상북도,963
CT1,34.98928966,127.1437809,전라남도,486
CT1,34.59290423,127.2632549,전라남도,451
CT1,36.21915951,128.4744449,경상북도,592
CT1,35.77830497,127.381908,전라북도,256
CT1,35.4901951,127.7956877,경상남도,913
CT1,35.90570968,129.2506665,경상북도,606
CT1,35.53897788,128.4223884,경상남도,862
CT1,36.4618825,126.889989,충청남도,204
CT1,36.04737538,128.91282,경상북도,641
CT1,35.71488398,127.966063,경상남도,692
CT1,35.48394138,128.7086956,경상남도,525
CT1,36.18704866,126.9021836,충청남도,624
CT1,37.382101,126.8351998,경기도,347
CT1,35.26815954,128.2455521,경상남도,852
CT1,36.91205962,126.4249634,충청남도,713
CT1,35.09209182,128.8069368,경상남도,604
CT1,36.09702842,128.8616828,경상북도,322
CT1,37.72269377,127.7113852,강원도,544
CT1,34.53734397,127.1576013,전라남도,545
CT1,35.23420356,128.8126862,경상남도,580
CT1,34.54021166,126.4465752,전라남도,825
CT1,35.31863942,128.7509483,경상남도,734
CT1,35.56492816,127.7260933,경상남도,235
CT1,35.77439476,128.827888,경상북도,252
CT1,35.72748524,129.3081397,경상북도,185
CT1,36.56984757,128.5821352,경상북도,132
CT1,35.42177726,127.6915637,경상남도,9
CT1,37.69573326,127.2230505,경기도,93
CT1,37.03835192,127.3756958,경기도,578
CT1,35.51175439,128.0821204,경상남도,156
CT1,34.81237653,127.9143346,경상남도,281
CT1,35.47591359,127.8872712,경상남도,782
CT1,36.57148937,128.1379318,경상북도,675
CT1,33.25348234,126.3221588,제주특별자치도,251
CT1,35.46190592,127.8866245,경상남도,531
CT1,35.6089175,128.5396217,경상남도,278
CT1,36.73956893,127.4231836,충청북도,297
CT1,36.39158838,127.0663727,충청남도,541
CT1,35.9752788,128.2929798,경상북도,138
CT1,34.91733512,128.5272307,경상남도,886
CT1,35.03998089,127.8407202,경상남도,626
CT1,36.61800552,128.1935189,경상북도,675
CT1,36.03257659,129.0370386,경상북도,989
CT1,37.09621162,128.1828026,충청북도,932
CT1,36.0896462,128.7624636,경상북도,771
CT1,35.35877458,126.7862258,전라남도,906
CT1,36.40817514,129.1170497,경상북도,939
CT1,38.47790524,128.4052843,강원도,241
CT1,35.01645633,127.1388755,전라남도,486
CT1,35.22149485,128.4876946,경상남도,349
CT1,35.29147787,128.8010886,경상남도,667
CT1,35.59176933,129.1059112,울산광역시,190
CT1,36.22590031,128.9349316,경상북도,785
CT1,35.46167532,127.2296225,전라북도,317
CT1,36.43664301,126.6769896,충청남도,304
CT1,35.21326252,128.3413083,경상남도,377
CT1,35.54875742,128.3861201,경상남도,862
CT1,37.35584174,127.8512071,강원도,232
CT1,36.80836759,127.2451842,충청남도,21
CT1,35.57815633,128.960734,경상남도,460
CT1,35.31821318,127.0597922,전라북도,573
CT1,34.83175622,126.0838688,전라남도,126
CT1,34.45719866,127.4661385,전라남도,238
CT1,35.72806796,128.2621295,경상북도,960
CT1,35.45451786,127.7951245,경상남도,262
CT1,35.49485459,126.5251239,전라북도,488
CT1,36.40157886,126.6072768,충청남도,894
CT1,35.28884669,127.1259142,전라남도,465
CT1,35.55476007,128.2020636,경상남도,341
CT1,35.67325868,129.1669311,울산광역시,387
CT1,35.73986341,128.2376583,경상북도,997
CT1,36.44279858,128.3918221,경상북도,213
CT1,35.23463576,128.3946613,경상남도,371
CT1,35.53133587,128.6706084,경상남도,812
CT1,35.07993113,128.435167,경상남도,973
CT1,35.23676304,128.5124829,경상남도,349
CT1,36.15997229,127.9857589,충청북도,357
CT1,37.01231624,128.8285477,경상북도,847
CT1,34.8929111,126.314138,전라남도,879
CT1,35.70631883,126.6266164,전라북도,102
CT1,35.22822038,128.316406,경상남도,377
CT1,36.11528488,128.7712646,경상북도,644
CT1,36.26905047,127.5058019,충청북도,429
CT1,37.1138386,126.9709093,경기도,75
CT1,36.46433106,129.3261242,경상북도,789
CT1,33.42756668,126.8417729,제주특별자치도,710
CT1,34.91712517,128.3791565,경상남도,527
CT1,36.32824677,128.6717747,경상북도,630
CT1,36.89317467,128.5152405,경상북도,458
CT1,35.13027869,128.3652175,경상남도,826
CT1,35.34044731,126.7481717,전라남도,906
CT1,35.25889872,127.0109093,전라남도,549
CT1,34.50622743,127.468165,전라남도,238
CT1,36.4766372,127.419984,충청북도,257
CT1,35.5223615,127.8973869,경상남도,212
CT1,34.74377328,125.929945,전라남도,45
CT1,37.31438352,127.8363421,강원도,232
CT1,33.4346676,126.3756176,제주특별자치도,981
CT1,34.43717188,126.1480637,전라남도,220
CT1,35.5019049,128.5480313,경상남도,203
CT1,35.82690061,128.9905392,경상북도,594
CT1,35.85678108,129.1685728,경상북도,671
CT1,36.23621234,127.2704806,충청남도,869
CT1,36.48607304,127.7376418,충청북도,992
CT1,35.54239788,128.2520248,경상남도,888
CT1,36.14893642,127.4966329,충청남도,620
CT1,36.41490382,127.7209397,충청북도,51
CT1,35.57289311,129.1838361,울산광역시,715
CT1,36.01941359,128.5782055,경상북도,520
CT1,35.97089543,128.3130013,경상북도,676
CT1,37.36870536,128.1316314,강원도,180
CT1,37.70553559,127.8355713,강원도,108
CT1,34.42600176,126.8386485,전라남도,999
CT1,34.64762322,126.8903762,전라남도,600
CT1,35.15524792,128.2126424,경상남도,935
CT1,35.45214951,128.7009264,경상남도,147
CT1,35.81705349,129.2606823,경상북도,602
CT1,35.54018683,129.2469615,울산광역시,611
CT1,36.4731866,128.715395,경상북도,73
CT1,37.01115209,127.7611826,충청북도,562
CT1,36.50114237,126.8289674,충청남도,851
CT1,35.39825241,128.7709904,경상남도,147
CT1,35.27548708,128.7589852,경상남도,734
CT1,35.05692703,128.3857108,경상남도,973
CT1,35.51280953,128.21295,경상남도,888
CT1,35.53680977,127.7333121,경상남도,450
CT1,37.40255627,127.7370561,경기도,272
CT1,35.53477322,128.8108376,경상남도,918
CT1,36.42278561,126.5485229,충청남도,249
CT1,35.00468243,126.1550793,전라남도,39
CT1,35.20654732,128.2935249,경상남도,598
CT1,36.20908824,129.3038397,경상북도,192
CT1,36.43759499,126.6598023,충청남도,304
CT1,36.2817126,128.537883,경상북도,619
CT1,35.32567692,127.2055567,전라북도,424
CT1,36.72001688,127.386396,충청북도,297
CT1,35.70252423,127.7553452,경상남도,801
CT1,34.76817258,126.8344818,전라남도,627
CT1,37.21683664,128.5248101,강원도,769
CT1,38.03474558,128.3197911,강원도,472
CT1,37.45353002,126.8759877,경기도,35
CT1,34.6185347,127.4098043,전라남도,268
CT1,36.0906257,128.6829901,경상북도,764
CT1,35.57829581,129.2805222,울산광역시,83
CT3,35.22592822,129.0769261,부산광역시,696
CT3,36.8943808,127.1855807,충청남도,352
CT3,35.25805401,128.532068,경상남도,349
CT4,37.37244363,128.1750969,강원도,157
CT4,35.96763782,128.4619338,경상북도,636
CT4,37.70031798,126.7915042,경기도,296
CT4,34.50865592,126.8008651,전라남도,113
CT4,35.39363777,126.4068943,전라남도,464
CT4,37.23922719,131.86977,경상북도,170
CT4,35.11530334,126.8301328,광주광역시,966
CT4,35.1307972,126.9483399,광주광역시,84
CT4,36.4722884,127.2659892,세종특별자치시,301
CT4,37.00312339,128.1345084,충청북도,697
CT4,36.41450519,126.9163784,충청남도,204
CT4,37.574743,128.4025987,강원도,81
CT4,36.66102666,128.0993142,경상북도,446
CT4,34.70560943,126.698536,전라남도,791
CT4,33.29578533,126.16304,제주특별자치도,977
CT4,33.47843249,126.36361,제주특별자치도,397
CT4,34.67087642,127.0885927,전라남도,270
CT4,37.68928579,127.0468016,서울특별시,835
CT4,37.85991502,127.4742,경기도,411
CT4,35.8308609,129.288304,경상북도,507
CT4,37.6126537,127.0885193,서울특별시,605
CT4,36.30978351,127.4238863,대전광역시,516
CT4,37.53521792,126.9749452,서울특별시,959
CT4,36.87406746,126.3869484,충청남도,827
CT4,37.4609606,127.6692603,경기도,272
CT4,37.51200237,127.0571718,서울특별시,392
CT4,37.58207941,126.9679906,서울특별시,737
CT4,36.32309451,127.4352711,대전광역시,637
CT4,37.82677356,127.0942497,경기도,490
CT4,36.89652504,126.6951834,충청남도,243
CT4,35.47495566,126.6334,전라북도,321
CT4,34.84335812,128.4200351,경상남도,585
CT4,36.7209047,129.3421333,경상북도,538
CT4,38.45040434,128.4679509,강원도,241
CT4,36.15536727,127.784565,충청북도,299
CT4,33.43944198,126.3584774,제주특별자치도,677
CT1,38.07550433,128.4962711,강원도,202
CT1,37.61269261,126.8947462,경기도,767
CT1,35.98201022,128.5835989,경상북도,520
CT1,35.28879489,128.5918777,경상남도,65
CT1,37.60747408,126.5181834,인천광역시,638
CT1,35.90590973,128.6390349,대구광역시,603
CT1,35.79429473,128.4805679,대구광역시,71
CT1,37.53861153,127.3157968,경기도,427
CT1,37.67743343,127.0334771,서울특별시,136
CT1,33.24789512,126.5325737,제주특별자치도,79
CT1,34.99508418,128.0655045,경상남도,259
CT1,37.84621533,128.8610406,강원도,343
CT1,37.60102311,126.8607669,경기도,503
CT1,35.34470619,128.7046773,경상남도,901
CT1,37.17974423,126.7022431,경기도,161
CT1,34.70509819,126.9265131,전라남도,848
CT1,36.3288692,126.530054,충청남도,894
CT1,34.6731111,125.9515084,전라남도,666
CT1,37.5868862,129.1019755,강원도,890
CT1,37.7804799,128.9377165,강원도,651
CT1,34.81318528,128.7072055,경상남도,765
CT1,33.51324426,126.8987274,제주특별자치도,393
CT1,34.88902574,126.0024273,전라남도,126
CT1,35.0111338,128.6530953,경상남도,599
CT1,33.94580251,126.3342938,제주특별자치도,68
CT1,38.31678991,128.5335794,강원도,622
CT1,35.4397907,127.8328613,경상남도,531
CT1,37.11801526,128.6072901,강원도,871
CT1,37.54933891,128.7187127,강원도,300
CT1,36.96369597,128.4198252,충청북도,253
CT1,35.3345154,127.704351,경상남도,442
CT1,38.1207833,128.3211113,강원도,408
CT1,35.31366187,127.250719,전라남도,424
CT1,37.63992587,128.3410399,강원도,81
CT1,35.45353879,128.9654011,경상남도,358
CT1,38.1078257,127.1157997,경기도,120
CT1,36.42492921,126.8972611,충청남도,204
CT1,35.17435569,127.1081623,전라남도,178
CT1,35.89956999,128.1277247,경상북도,889
CT1,36.83133233,127.2713123,충청남도,352
CT1,36.42065196,128.749785,경상북도,911
CT1,35.5300079,128.9773219,경상남도,460
CT1,38.20154021,127.1887036,강원도,273
CT4,35.3903527,127.4423053,전라북도,778
CT4,35.62778621,127.812616,경상남도,801
CT4,37.65737669,127.0281747,서울특별시,432
CT4,36.33325704,127.4285511,대전광역시,637
CT4,38.02717924,127.068696,경기도,120
CT4,36.34821694,127.3861735,대전광역시,346
CT4,36.11414936,128.017321,경상북도,357
CT4,35.28690907,129.2561851,부산광역시,551
CT4,36.49701562,127.2584744,세종특별자치시,301
CT4,35.45664982,129.2936594,울산광역시,523
CT4,37.08021173,127.0502894,경기도,990
CT4,37.91449613,127.3167216,경기도,13
CT4,37.772342,127.0512989,경기도,927
CT4,34.73232987,128.6192031,경상남도,445
CT4,37.50075754,126.8465929,서울특별시,269
CT4,37.6149761,126.6216484,경기도,292
CT4,37.5059649,126.7227178,인천광역시,704
CT4,37.57214469,126.9869279,서울특별시,277
CT4,33.24830759,126.5087637,제주특별자치도,79
CT4,35.84577626,128.5914494,대구광역시,372
CT4,35.86276688,128.5972575,대구광역시,258
CT4,35.15502429,129.1207599,부산광역시,725
CT4,35.21142506,126.8630957,광주광역시,947
CT4,36.14201294,128.5904745,경상북도,271
CT4,35.85835569,128.5489845,대구광역시,934
CT4,37.57207073,127.027353,서울특별시,817
CT4,35.1557032,129.0581721,부산광역시,215
CT4,37.07124717,127.9326459,충청북도,856
CT4,35.56703453,128.1592661,경상남도,341
CT4,35.18346997,126.8353403,광주광역시,628
CT3,37.0944359,129.0397849,강원도,36
CT3,35.15571084,129.1804522,부산광역시,320
CT3,36.92695282,128.2971368,충청북도,806
CT3,35.15299977,129.0595983,부산광역시,215
CT3,35.85552407,129.2950328,경상북도,507
CT3,38.19072189,128.6027227,강원도,433
CT3,35.49712797,128.7830028,경상남도,525
CT3,35.51163346,128.7754709,경상남도,525
CT3,36.01907508,126.7389141,충청남도,978
CT3,35.98312826,127.271958,전라북도,50
CT3,37.75679732,127.4038238,경기도,342
CT3,37.68529972,126.9297095,경기도,324
CT3,38.01515006,127.0158675,경기도,120
CT3,37.04354922,128.5111977,충청북도,248
CT3,34.45417841,126.5946555,전라남도,822
CT3,37.51263513,127.636277,경기도,42
CT3,35.67385587,126.5629113,전라북도,796
CT3,37.3959702,126.7517718,경기도,987
CT4,35.11242652,128.9451846,부산광역시,288
CT4,37.89112339,126.740547,경기도,172
CT4,35.07474068,127.7162368,전라남도,384
CT4,33.40306377,126.7807155,제주특별자치도,710
CT1,35.58355526,127.1055221,전라북도,430
CT2,35.12883237,126.9701238,광주광역시,84
CT2,35.77242743,128.1090684,경상남도,829
CT2,35.73182597,128.2159181,경상북도,997
CT2,35.79639742,128.0921677,경상남도,829
CT2,36.03962806,128.7179582,경상북도,764
CT2,37.74714287,127.1837865,경기도,423
CT2,34.38300729,126.5773049,전라남도,739
CT4,35.72446028,126.7352314,전라북도,390
CT4,37.5147863,127.0187611,서울특별시,670
CT4,35.86187492,128.5977951,대구광역시,258
CT4,35.14040598,126.8337152,광주광역시,966
CT4,33.24800148,126.5639854,제주특별자치도,79
CT4,37.33327314,127.108726,경기도,58
CT4,37.54471466,126.9534543,서울특별시,354
CT4,35.32426781,126.9834631,전라남도,591
CT4,36.32832966,127.4178885,대전광역시,637
CT4,37.59930831,127.1431892,경기도,491
CT4,37.44070724,126.7865332,경기도,467
CT4,35.14092106,129.0530388,부산광역시,89
CT4,37.5836173,126.9735436,서울특별시,737
CT4,37.13839283,128.211098,충청북도,932
CT4,35.23447917,128.8826747,경상남도,828
CT4,37.78325687,127.1643301,경기도,423
CT4,37.56491603,127.0058496,서울특별시,956
CT4,37.75361724,128.8992306,강원도,651
CT4,36.99411443,127.9966013,충청북도,609
CT4,35.90176093,126.5200212,전라북도,673
CT4,35.49389734,128.9288872,경상남도,918
CT4,34.80841502,128.6650807,경상남도,765
CT4,35.21968529,129.0825566,부산광역시,696
CT2,37.59890117,126.9943808,서울특별시,954
CT2,37.03645459,127.1697275,경기도,502
CT2,36.93891765,128.7841965,경상북도,847
CT2,35.1201801,129.0900469,부산광역시,810
CT2,35.24419472,128.303318,경상남도,377
CT2,37.53417472,126.8540226,서울특별시,181
CT2,34.50074811,126.6300054,전라남도,822
CT2,36.62959992,128.2273957,경상북도,675
CT2,35.42170189,129.2129454,울산광역시,17
CT2,35.395963,127.3799347,전라북도,867
CT2,35.1381978,126.9521757,광주광역시,84
CT2,35.18509491,128.6399681,경상남도,414
CT2,36.83987026,127.3411518,충청북도,744
CT2,36.64616168,127.8888318,충청북도,948
CT2,37.69834533,127.1586905,경기도,441
CT2,36.87915651,128.7629397,경상북도,847
CT2,36.68271907,128.4529574,경상북도,484
CT2,37.22411186,128.7992966,강원도,533
CT2,36.33117719,129.2488927,경상북도,166
CT2,37.6965386,127.3505786,경기도,971
CT2,36.00442808,129.1629316,경상북도,282
CT2,35.84185783,129.1834595,경상북도,873
CT2,37.48776707,127.6248609,경기도,866
CT2,37.01504256,127.3224838,경기도,702
CT2,35.16715544,126.9454814,광주광역시,752
CT2,34.52795819,127.1319471,전라남도,545
CT2,37.74576524,126.483173,인천광역시,15
CT2,35.81458804,127.1274285,전라북도,231
CT2,35.39416629,127.6977392,경상남도,9
CT2,36.68227991,129.4549495,경상북도,111
CT2,33.30433324,126.5867679,제주특별자치도,214
CT2,35.27553113,128.428573,경상남도,579
CT2,37.27956916,127.1308046,경기도,135
CT2,35.10050378,128.7630009,경상남도,140
CT2,35.12982272,126.9406265,광주광역시,84
CT2,36.09027943,127.6463521,충청북도,941
CT2,35.24889461,128.2865465,경상남도,598
CT2,37.29730752,128.2618531,강원도,157
CT2,35.19189726,128.0930019,경상남도,412
CT2,35.64916138,129.3668223,울산광역시,683
CT2,35.9523474,128.864053,경상북도,289
CT2,35.56027846,128.1662168,경상남도,341
CT2,37.57558157,127.0187412,서울특별시,817
CT2,35.45698833,127.9176629,경상남도,610
CT2,35.45500493,128.5409217,경상남도,203
CT2,35.35143727,128.1984456,경상남도,222
CT2,37.574872,127.3422221,경기도,427
CT2,34.9521757,127.5090495,전라남도,1000
CT2,35.56123426,129.2664227,울산광역시,83
CT2,37.06320822,127.2487003,경기도,502
CT2,33.49539628,126.5247055,제주특별자치도,718
CT2,35.337661,128.7875566,경상남도,734
CT2,37.69975508,128.892564,강원도,755
CT2,35.11980342,128.5288498,경상남도,59
CT2,35.0719931,128.0809262,경상남도,658
CT2,35.92455643,128.2907435,경상북도,564
CT2,36.7517277,126.9950937,충청남도,34
CT2,37.15824756,128.255314,충청북도,932
CT2,36.99892602,127.5965847,충청북도,6
CT2,37.83016446,127.5132829,경기도,411
CT2,33.48509008,126.4199283,제주특별자치도,397
CT2,37.62694398,127.0937872,서울특별시,605
CT2,35.58766233,129.3031188,울산광역시,83
CT2,34.95733246,126.450834,전라남도,463
CT2,35.14765937,126.8581391,광주광역시,966
CT2,35.87669068,128.6499846,대구광역시,798
CT2,35.23458259,128.8534751,경상남도,828
CT2,35.82578228,127.1282336,전라북도,231
CT2,35.20519896,129.0697407,부산광역시,722
CT2,33.27971358,126.5312405,제주특별자치도,79
CT2,36.09575351,128.4463892,경상북도,187
CT2,35.38011078,129.1441176,경상남도,60
CT2,35.483665,128.6941577,경상남도,525
CT2,34.1782445,126.567467,전라남도,881
CT2,36.29424353,127.4520701,대전광역시,208
CT2,36.44777869,127.1136135,충청남도,436
CT2,35.28368716,126.495926,전라남도,183
CT2,35.76052073,128.3470096,경상북도,97
CT2,37.5516576,129.0896927,강원도,18
CT2,37.77699937,128.895623,강원도,651
CT2,36.47926499,126.6710089,충청남도,304
CT2,35.73724027,129.2365776,경상북도,834
CT2,35.82594258,128.5608012,대구광역시,216
CT2,35.2732537,126.514761,전라남도,183
CT2,35.22756269,128.7629537,경상남도,580
CT2,37.49639851,126.9263567,서울특별시,543
